Wall time,Step,Value
1517038247.8112044,66948,0.984375
1517038271.2573113,66976,0.984375
1517038309.2815335,67021,0.98828125
1517038661.0425272,67440,0.984375
1517038722.5652425,67513,0.95703125
1517039351.7639549,68263,0.98828125
1517039366.595444,68281,0.984375
1517039448.378389,68378,0.98828125
1517039490.8442037,68429,0.99609375
1517039560.3962872,68512,0.984375
1517039626.2679577,68590,0.97265625
1517039911.8392951,68929,0.9765625
1517039961.4828,68988,0.984375
1517040115.1736405,69171,0.98828125
1517040127.0923712,69185,0.98046875
1517040353.562387,69455,0.96875
1517040371.462584,69476,0.984375
1517040575.847847,69719,0.9765625
1517040642.122379,69798,0.98828125
1517040740.330369,69915,0.9921875
1517044362.23609,70462,0.96484375
1517044460.2894504,70580,0.98828125
1517044523.384652,70656,0.984375
1517044739.9648926,70915,0.98828125
1517044807.5783236,70996,0.984375
1517045168.5964386,71428,0.9765625
1517045273.8075025,71554,0.96484375
1517045295.5550249,71580,0.98828125
1517045392.1310868,71696,0.99609375
1517045520.5828192,71850,0.98828125
1517045567.1393595,71906,0.984375
1517045609.9333007,71957,0.984375
1517045628.1490545,71979,0.99609375
1517045656.3985984,72012,0.9921875
1517045676.747563,72037,0.98828125
1517045893.5971143,72297,0.96875
1517045895.0923948,72299,0.97265625
1517045979.8938487,72401,0.98046875
1517045982.3496342,72404,0.984375
1517046110.971931,72558,0.96484375
1517046248.7247744,72723,0.9921875
1517046373.0872498,72873,0.98046875
1517046486.6558645,73009,0.9765625
1517046627.629394,73179,0.98046875
1517046743.406222,73318,0.98828125
1517047135.8739538,73789,0.9921875
1517047140.0506473,73794,0.98046875
1517047179.3921993,73841,0.9921875
1517047228.9372501,73901,0.9765625
1517047248.477779,73924,0.97265625
1517047468.0841665,74187,0.9921875
1517047474.0138226,74194,0.9765625
1517048063.431664,74901,0.98828125
1517048289.3470004,75171,0.9765625
1517048537.7985103,75469,0.9765625
1517048552.770745,75487,0.97265625
1517048619.4674168,75567,0.98828125
1517048920.9471662,75928,0.98828125
1517049028.1609004,76056,0.98046875
1517049063.9186034,76099,0.9921875
1517049163.0336416,76218,0.98828125
1517049340.370548,76431,0.984375
1517049382.8835888,76482,0.984375
1517049503.2866411,76626,0.98828125
1517049542.25018,76673,0.97265625
1517049639.8295803,76790,0.98828125
1517049736.0249338,76906,0.984375
1517049741.7421262,76913,0.97265625
1517049981.0499585,77198,0.98828125
1517050087.4240675,77324,0.98046875
1517050261.1755972,77530,0.984375
1517050489.476798,77802,0.98828125
1517050572.8039966,77901,0.9921875
1517050770.8618348,78135,0.984375
1517050832.6243396,78208,0.984375
1517050880.4274251,78265,0.97265625
1517051310.7096162,78775,0.9921875
1517051368.2696157,78843,0.98046875
1517051432.9341612,78920,0.9921875
1517051444.8161922,78934,0.98828125
1517051477.3169234,78973,0.99609375
1517051504.628781,79005,0.99609375
1517051758.163152,79309,0.984375
1517051849.2101398,79418,0.98046875
1517051998.4405766,79597,0.9921875
1517052177.8463001,79812,0.9921875
1517052313.9075654,79975,0.98046875
1517052332.8772063,79998,0.98046875
1517055754.8503056,80031,0.9921875
1517055758.332834,80035,0.98046875
1517055812.3313916,80100,0.9921875
1517055866.2866166,80165,0.98828125
1517056054.867002,80390,0.98828125
1517056068.2924018,80406,0.98828125
1517056188.9133842,80550,0.984375
1517056210.288171,80576,0.98046875
1517056241.2449446,80613,0.98046875
1517056560.9902685,80996,0.98046875
1517056577.5943484,81015,0.96875
1517056662.9320238,81117,0.984375
