Wall time,Step,Value
1517164913.6232297,129186,0.9765625
1517165024.3020685,129318,0.98046875
1517165097.6443427,129406,0.98046875
1517165107.6412256,129418,0.984375
1517165114.3980265,129426,0.9765625
1517165177.5576134,129502,0.98046875
1517165213.8460717,129545,0.98046875
1517165320.5844693,129672,0.96875
1517165448.6410954,129824,0.98828125
1517165533.6730537,129925,0.97265625
1517168148.4741228,130071,0.9765625
1517168227.058772,130165,0.9765625
1517168354.067573,130316,0.95703125
1517168680.886372,130703,0.9765625
1517168868.3512464,130926,0.97265625
1517168919.189662,130986,0.9609375
1517169345.322777,131491,0.96875
1517169354.6001072,131502,0.96875
1517169505.2242424,131680,0.95703125
1517169524.9187336,131703,0.96484375
1517169550.7162378,131734,0.98828125
1517169670.508992,131876,0.97265625
1517169682.2552605,131890,0.984375
1517170201.1913707,132506,0.9765625
1517170344.2158406,132676,0.9609375
1517170546.291313,132916,0.98046875
1517170559.6381996,132932,0.96875
1517170791.0599449,133206,0.98046875
1517170885.2382965,133318,0.99609375
1517171035.3599575,133496,0.9765625
1517171062.5918026,133528,0.96875
1517171123.4648716,133600,0.98828125
1517171342.303187,133860,0.96875
1517171466.2517378,134007,0.97265625
1517171777.140603,134376,0.96484375
1517171787.866936,134389,0.98828125
1517171859.5072422,134474,0.97265625
1517172159.0442011,134829,0.9921875
1517172178.3536143,134852,0.96875
1517172182.4306433,134857,0.9765625
1517172199.358181,134877,0.9765625
1517172289.0570579,134983,0.96875
1517172821.0542142,135615,0.9609375
1517173037.9549527,135872,0.984375
1517173321.7644935,136209,0.9765625
1517173382.267832,136280,0.9765625
1517173448.065332,136358,0.98828125
1517173712.7077098,136673,0.98828125
1517173716.9837484,136678,0.96875
1517173729.3174114,136693,0.97265625
1517174007.450285,137023,0.984375
1517174034.0471056,137055,0.94140625
1517174199.6003664,137252,0.9765625
1517174392.900625,137482,0.98046875
1517174463.1165268,137565,0.9921875
1517174479.1660235,137584,0.984375
1517174566.098621,137687,0.96875
1517174613.8404536,137744,0.9765625
1517174799.0765505,137966,0.9765625
1517174960.027931,138156,0.9921875
1517175202.9557192,138444,0.9765625
1517175226.506021,138472,0.98046875
1517175299.1911082,138558,0.96875
1517175620.9736762,138939,0.9609375
1517175638.923646,138961,0.984375
1517175888.738321,139258,0.98046875
1517176009.9223092,139403,0.97265625
1517176048.5815802,139449,0.984375
1517176493.7913475,139975,0.9921875
1517178839.6941411,140015,0.984375
1517178846.6106226,140023,0.953125
1517178864.9794858,140045,0.97265625
1517178873.450775,140055,0.98046875
1517178936.578516,140131,0.97265625
1517178965.621755,140165,0.98828125
1517179039.0562196,140252,0.984375
1517179065.4173067,140283,0.9609375
1517179459.580391,140750,0.984375
1517179609.086725,140927,0.97265625
1517179661.2924795,140989,0.9765625
1517179859.5453131,141222,0.984375
1517179864.7034125,141228,0.97265625
1517180391.1978922,141853,0.96484375
1517180421.8228219,141889,0.9609375
1517180503.7479913,141986,0.9765625
1517180681.8522222,142196,0.9765625
1517180682.575197,142197,0.96484375
1517180934.324494,142496,0.98828125
1517181149.3002875,142751,0.984375
1517181268.0728374,142892,0.96875
1517181516.0424423,143186,0.96484375
1517181647.8309758,143342,0.984375
1517181768.7030382,143485,0.98046875
1517181841.3821888,143571,0.9765625
1517181850.0149047,143581,0.96875
1517181969.2954185,143722,0.9609375
1517182007.2188904,143767,0.98046875
1517182028.5382457,143792,0.98046875
1517182135.5212328,143918,0.97265625
1517182194.4167519,143988,0.96875
1517182337.1841493,144157,0.96875
1517182394.583624,144226,0.98046875
1517182444.7322843,144285,0.98828125
1517182545.2796154,144404,0.9609375
1517182649.710421,144528,0.98046875
1517183285.3564107,145280,0.98828125
1517183564.5459409,145612,0.98828125
1517183573.6101832,145623,0.98046875
1517183647.6827936,145711,0.9921875
1517183680.7113478,145750,0.96875
1517183715.9666934,145791,0.984375
1517183835.851398,145932,0.96875
1517184156.1438568,146312,0.984375
1517184229.861088,146399,0.984375
1517184481.1821136,146696,0.96875
1517184987.5910923,147296,0.98046875
1517185038.7310748,147356,0.984375
1517185047.2455895,147366,0.984375
1517185152.9146457,147491,0.9765625
1517185635.0382254,148063,0.9765625
1517185741.3591719,148189,0.97265625
1517185825.324369,148288,0.9765625
1517185939.7704823,148424,0.984375
1517186042.412629,148546,0.98828125
1517186091.89209,148604,0.96875
1517186150.3045657,148673,0.98046875
1517186153.6511552,148677,0.96875
1517186239.6798491,148778,0.98046875
1517186312.2011955,148864,0.9765625
1517186324.760496,148879,0.9609375
1517186800.0823596,149442,0.97265625
1517186895.312494,149555,0.984375
1517187003.3623118,149683,0.98828125
1517187016.0508697,149698,0.9765625
1517187075.0372112,149768,0.96875
1517187174.6582313,149886,0.97265625
1517187217.527676,149937,0.97265625
1517189307.5810046,150006,0.984375
1517189310.8529835,150010,0.9765625
1517189756.5693328,150537,0.984375
1517189772.393864,150556,0.96484375
1517189840.2336254,150636,0.96875
1517189942.877385,150758,0.97265625
1517190031.7534866,150863,0.98828125
1517190184.1258044,151042,0.96875
1517190196.1627758,151056,0.953125
1517190225.9110754,151092,0.9765625
1517190260.058023,151133,0.99609375
1517190338.8448164,151227,0.99609375
1517190379.9380615,151276,0.99609375
1517190393.4987357,151292,0.9765625
1517190461.865384,151373,0.98046875
1517190532.2728505,151456,0.9765625
1517190605.4796746,151543,0.96875
1517190620.7693274,151561,0.96875
1517190735.079105,151696,0.9765625
1517190849.6067455,151832,0.98046875
1517191174.7333903,152219,0.984375
1517191206.342423,152256,0.97265625
1517191432.2891626,152523,0.98046875
1517191606.7301311,152729,0.96484375
1517191638.0407598,152766,0.9765625
1517192305.9521925,153556,0.97265625
1517192362.5717158,153623,0.9921875
1517192414.0016794,153684,0.96875
1517192499.5493896,153785,0.98046875
1517192718.8481483,154044,0.9921875
1517192772.829252,154108,0.95703125
1517193122.218779,154521,0.984375
1517193241.470034,154664,0.9765625
1517193515.0963695,154988,0.984375
1517193685.349289,155189,0.94921875
1517193751.3082647,155267,0.953125
1517193758.761287,155276,0.97265625
1517194018.841024,155584,0.9921875
1517194133.780239,155720,0.97265625
1517194146.3022227,155735,0.98046875
1517194346.1450813,155971,0.96484375
1517194398.8990877,156033,0.97265625
1517194632.953143,156309,0.984375
1517194702.0437794,156392,0.96875
1517194921.9696803,156652,0.96875
1517195068.7238503,156826,0.984375
1517195130.501658,156899,0.96875
1517195150.5522275,156923,0.98046875
1517195189.0548456,156969,0.984375
1517195253.8762794,157045,0.9921875
1517195269.762243,157064,0.98046875
1517195325.6166565,157130,0.9609375
1517195461.366174,157291,0.97265625
1517195537.989815,157382,0.96484375
1517195578.4927924,157430,0.98046875
1517195741.105982,157623,0.9921875
1517195897.8297606,157809,0.98046875
1517195998.09818,157927,0.984375
1517196035.4021685,157971,0.98828125
1517196055.6159718,157995,0.97265625
1517196094.813148,158041,0.99609375
1517196507.9123142,158530,0.97265625
1517196627.7051082,158671,0.98046875
1517196650.6354399,158698,0.96484375
1517196781.7260268,158854,0.96875
1517196892.246799,158984,0.97265625
1517197004.1489258,159116,0.98046875
